H,lr,run,beta,alpha,margin,method,dataset,n_iters,n_tasks,download,exp_name,mem_size,momentum,use_augs,data_root,n_classes,n_workers,subsample,task_free,wandb_log,batch_size,buffer_neg,eval_every,validation,distill_coef,incoming_neg,mir_head_only,wandb_project,cope_temperature,samples_per_task,buffer_batch_size,supcon_temperature,acc
,0.01,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,9.34
,0.01,1,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.080000000000002
,0.01,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,11.32
,0.05,1,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.64
,0.05,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.7399999999999998
,0.05,1,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.860000000000001
,0.05,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.4
,0.05,1,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,8.24
,0.05,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.279999999999999
,0.1,1,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.96
,0.1,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,2.2600000000000002
,0.1,1,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.16
,0.1,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.3
,0.1,1,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.04
,0.1,0,0.75,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5599999999999996
,0.01,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,50.019999999999996
,0.01,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,54.86
,0.01,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,51.94
,0.01,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,49.68
,0.01,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.260000000000005
,0.01,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,41.86
,0.05,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,40.11999999999999
,0.05,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.18
,0.05,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,44.8
,0.05,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.71999999999999
,0.05,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,36.160000000000004
,0.05,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,42.120000000000005
,0.1,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,36.3
,0.1,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,100,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,41.64
,0.1,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,46.160000000000004
,0.1,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,50,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,37.3
,0.01,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.624999999999993
,0.1,1,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,38.019999999999996
,0.1,0,0.75,0.5,0.2,der++,split_cifar10,1,5,0,tmp,20,0.99,1,../cl-pytorch/data,10,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,34.239999999999995
,0.01,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.25
,0.01,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.958333333333336
,0.01,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.14583333333333334
,0.01,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.3333333333333333
,0.01,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,23.458333333333336
,0.01,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,6.895833333333333
,0.01,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.124999999999999
,0.01,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.270833333333336
,0.01,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.854166666666668
,0.01,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.7916666666666666
,0.01,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.8125
,0.01,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.645833333333332
,0.01,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,24.020833333333336
,0.01,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,13.541666666666668
,0.01,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.979166666666666
,0.05,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.3541666666666667
,0.05,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.0
,0.05,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.583333333333336
,0.01,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,30.333333333333336
,0.05,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,1.2291666666666667
,0.05,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.3125
,0.05,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,1.2083333333333333
,0.01,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,13.958333333333332
,0.01,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,8.958333333333332
,0.05,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.05,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.625
,0.01,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,21.999999999999996
,0.01,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.583333333333336
,0.01,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,31.166666666666675
,0.1,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,2.3333333333333335
,0.1,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.333333333333333
,0.1,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.1,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.20833333333333331
,0.01,0,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,100,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.666666666666667
,0.01,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,18.458333333333336
,0.01,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,17.270833333333336
,0.01,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.854166666666664
,0.1,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.291666666666667
,0.1,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,2.9375
,0.1,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0625
,0.1,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.895833333333334
,0.01,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,20.479166666666668
,0.01,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,8.354166666666668
,0.01,1,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,19.625000000000004
,0.1,1,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.083333333333334
,0.1,0,0.5,0.5,0.2,der++,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,1.3333333333333335
,0.1,1,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.1,0,0.5,1.0,0.2,der,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,0.0
,0.01,0,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.54
,0.01,1,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.34
,0.01,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,23.229166666666664
,0.01,1,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.6
,0.01,0,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5199999999999996
,0.01,1,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,5.4399999999999995
,0.01,0,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.4799999999999995
,0.01,1,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.52
,0.01,0,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.880000000000001
,0.01,1,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5
,0.01,0,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5799999999999996
,0.01,1,0.5,0.1,0.2,er,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,12.645833333333334
,0.01,1,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5199999999999996
,0.01,0,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5
,0.01,1,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.6875
,0.01,0,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,50,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,1,online_cl,0.1,-1,10,0.2,13.083333333333332
,0.05,1,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.08
,0.05,0,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.8199999999999994
,0.01,0,0.5,0.1,0.2,er_ace,miniimagenet,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,16.916666666666664
,0.05,1,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.2800000000000002
,0.05,0,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.6
,0.05,1,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.619999999999999
,0.05,0,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.640000000000001
,0.05,1,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,4.34
,0.05,0,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.7199999999999998
,0.05,1,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.3800000000000003
,0.05,0,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,50,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.4799999999999995
,0.01,0,0.5,0.1,0.2,er_aml,miniimagenet,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,15.520833333333334
,0.01,1,0.5,0.1,0.2,mir,miniimagenet,1,20,0,tmp,20,0.99,0,../cl-pytorch/data,100,8,50,0,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,10.395833333333334
,0.05,1,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.5799999999999996
,0.05,0,0.5,1.0,0.2,der,split_cifar100,1,20,0,tmp,20,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.3
,0.1,1,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.2399999999999998
,0.1,0,0.5,0.5,0.2,der++,split_cifar100,1,20,0,tmp,100,0.99,1,../cl-pytorch/data,100,8,50,1,online,10,0,-1,1,1,2,0,online_cl,0.1,-1,10,0.2,3.3
